user_id,skill_name,correct
320,47,1
322,50,1
451,13,0
636,49,0
636,49,1
427,81,0
451,13,0
451,13,0
146,12,0
451,13,1
599,80,1
636,50,1
427,81,0
427,81,0
636,50,0
847,78,1
146,12,0
837,78,0
837,78,0
427,81,0
636,50,0
146,78,0
788,12,0
427,81,0
231,3,0
146,78,1
419,12,0
419,12,0
427,81,1
636,50,0
837,78,0
419,12,0
419,12,0
837,78,0
419,12,1
788,12,0
599,81,0
231,3,1
788,12,0
146,47,1
837,78,1
788,12,0
636,50,0
636,50,0
419,12,0
463,48,1
419,12,0
146,47,1
788,12,0
599,81,0
764,1,0
764,1,0
298,56,1
146,47,1
419,12,0
764,1,0
231,11,0
231,11,1
298,75,1
812,3,0
427,13,0
231,79,1
146,49,1
427,13,0
812,3,1
764,1,0
419,12,0
298,76,1
298,2,0
298,2,1
427,13,1
427,13,1
146,50,1
298,77,0
231,80,1
599,81,0
655,1,0
655,1,0
427,13,0
298,77,0
655,1,1
483,79,0
483,79,1
427,13,0
427,13,0
146,50,1
231,81,0
655,3,0
427,13,1
322,3,0
298,77,0
483,80,0
427,12,1
483,80,0
231,81,1
692,80,0
298,77,1
837,47,0
146,3,1
231,13,0
788,78,0
788,78,1
427,12,0
837,47,1
599,81,0
655,3,1
35,56,1
427,12,0
231,13,1
231,13,1
146,13,1
837,47,1
655,11,1
427,12,0
837,47,0
231,13,0
519,80,0
146,13,1
519,80,1
231,13,0
35,75,1
837,47,1
231,13,0
35,76,1
655,79,0
35,2,0
655,79,1
231,13,1
419,78,0
35,2,0
419,78,1
427,78,0
427,78,0
146,12,0
35,2,1
427,78,0
764,3,0
764,3,0
837,48,1
390,3,0
225,80,1
419,47,1
419,47,0
419,47,1
837,49,1
225,12,0
427,78,1
698,56,1
419,47,1
427,47,0
698,75,1
599,81,0
698,76,1
599,81,0
419,48,0
698,2,0
247,56,1
419,48,0
158,81,0
419,48,0
698,2,0
328,2,1
419,48,0
247,75,0
359,12,1
419,48,1
698,2,0
698,2,0
247,75,1
328,77,0
328,77,0
698,2,1
158,81,0
698,77,0
427,12,0
328,77,0
698,77,1
328,77,1
225,12,0
35,77,1
427,12,0
427,12,0
224,47,0
427,12,0
224,47,0
224,47,0
400,12,1
122,77,0
224,47,0
224,47,0
224,47,0
419,49,1
224,47,0
122,77,0
699,11,1
122,77,0
739,75,1
122,77,0
201,81,0
122,77,0
400,12,0
359,12,1
400,12,0
419,50,0
224,47,0
400,12,1
224,47,0
224,47,0
419,50,0
224,47,0
419,50,0
390,3,0
419,50,1
698,1,0
698,1,1
303,78,0
419,50,0
303,78,0
7,81,0
122,77,0
400,12,1
122,77,0
739,76,1
157,1,0
62,1,0
157,1,0
400,12,0
62,1,0
62,1,0
400,12,0
739,2,1
62,1,1
201,81,0
359,12,0
303,47,0
359,12,0
303,47,0
359,12,0
427,12,1
419,50,1
122,1,1
359,12,0
30,12,0
739,77,0
400,12,0
739,77,0
157,1,0
303,47,1
427,12,0
739,77,1
359,12,0
400,12,0
786,11,1
359,12,0
698,3,0
303,47,1
157,1,0
225,12,0
786,79,1
225,12,0
812,11,1
157,1,0
225,12,0
786,80,0
303,47,0
347,11,1
303,47,1
427,12,1
119,11,0
119,11,1
166,81,1
699,1,0
137,50,1
201,81,0
30,12,1
328,1,0
427,12,0
328,1,1
812,79,1
427,12,0
119,79,1
427,12,0
359,12,0
129,12,0
129,12,0
303,48,0
119,80,0
303,48,0
225,48,1
698,3,0
699,1,0
303,48,1
129,12,0
698,3,0
655,80,0
655,80,1
129,12,0
427,12,0
698,3,0
786,80,0
157,1,0
231,12,0
400,12,0
201,81,1
400,12,0
739,1,0
157,1,0
739,1,1
359,12,0
699,1,0
62,3,0
699,1,1
62,3,0
249,56,1
847,81,1
62,3,0
359,12,0
30,12,1
847,13,0
224,12,0
359,12,0
847,13,0
635,56,1
224,12,1
812,80,1
283,80,1
30,12,1
249,75,1
545,3,0
698,79,0
400,50,1
328,3,0
655,81,1
699,79,1
359,12,0
545,3,0
122,3,0
231,12,0
698,79,1
635,75,1
122,3,0
427,12,0
328,3,0
249,76,1
30,12,0
30,12,0
545,3,0
739,3,0
30,12,0
427,12,0
30,12,0
249,2,0
635,76,1
7,81,1
249,2,1
30,12,0
847,13,1
30,12,0
303,49,0
122,11,0
303,49,0
427,12,1
655,13,1
303,49,0
847,13,0
655,13,1
400,12,0
400,12,1
635,2,1
249,77,0
655,13,0
786,80,0
699,80,0
655,13,0
249,77,0
655,13,1
249,77,1
699,80,0
837,12,0
30,12,0
30,12,1
847,13,0
635,77,1
606,1,0
847,13,0
699,80,0
7,13,1
303,49,0
419,12,0
419,12,0
201,13,0
100,12,0
231,12,0
201,13,1
739,3,0
847,13,1
201,13,0
122,79,0
606,1,0
303,49,0
606,1,0
606,1,1
100,12,0
303,49,0
122,79,1
303,49,0
62,3,0
699,80,1
739,3,1
157,3,0
786,80,1
545,79,1
157,3,0
303,49,0
635,1,0
7,13,0
635,1,1
122,80,0
7,13,0
100,12,0
847,13,1
786,81,0
558,47,0
201,13,1
285,79,0
122,80,0
558,47,0
249,3,0
285,79,0
558,47,0
419,12,0
122,80,0
558,47,0
342,56,1
521,3,0
7,13,0
100,12,0
558,47,0
342,75,1
122,81,0
699,81,0
122,81,0
342,76,1
100,12,0
100,12,0
645,79,0
739,11,0
645,79,1
342,2,1
122,81,0
699,81,1
115,3,0
606,78,0
201,13,0
122,13,0
837,12,0
606,78,0
122,13,0
201,13,0
837,12,0
122,13,0
739,11,0
606,78,0
342,77,1
119,80,0
328,3,0
328,3,0
739,11,0
119,80,0
30,78,0
115,3,0
30,78,0
122,13,0
157,3,0
157,3,0
122,12,0
820,80,0
122,12,0
30,78,0
201,13,0
115,3,0
635,3,0
739,11,0
820,80,1
635,3,0
119,80,1
606,78,0
493,1,1
100,78,0
100,78,0
655,12,1
342,1,0
201,13,1
422,1,0
739,11,1
470,50,0
422,1,0
470,50,1
655,12,0
422,1,0
227,81,0
166,13,0
342,1,1
227,81,1
645,80,1
739,79,1
227,13,1
606,78,0
470,50,0
655,12,0
7,13,1
786,81,0
370,79,0
545,80,1
722,13,0
227,13,0
115,3,0
606,47,0
422,1,0
470,50,1
422,1,0
722,13,0
606,47,1
837,50,0
7,13,0
370,79,1
224,47,1
837,50,1
645,81,0
157,79,0
7,13,0
227,13,1
157,79,1
303,50,0
606,47,0
224,47,1
201,12,0
328,3,0
224,47,1
7,13,0
655,12,0
227,13,0
722,13,1
30,78,0
645,81,0
227,13,0
30,78,0
481,11,1
30,78,0
739,80,0
370,13,0
370,13,0
166,13,1
739,80,1
370,13,0
201,12,0
167,3,0
110,1,0
201,12,0
820,12,0
422,1,1
370,47,0
227,13,1
100,78,0
820,12,0
606,47,1
166,13,1
100,78,0
483,3,0
100,78,0
110,1,1
483,3,0
370,47,1
483,3,0
483,3,0
820,12,1
370,47,1
541,56,1
837,50,0
635,3,1
303,81,0
837,50,0
837,50,0
370,47,0
303,81,0
115,3,0
303,81,0
655,12,1
115,3,1
303,81,1
328,3,0
368,12,1
820,12,0
786,81,0
370,47,1
227,47,0
645,81,1
227,47,1
541,75,1
157,3,1
110,3,0
368,12,0
558,47,0
283,81,0
115,11,0
572,50,0
283,81,1
722,13,0
100,78,0
635,11,0
167,3,0
483,3,0
100,78,0
635,11,0
100,78,1
572,50,0
370,48,1
635,11,0
635,11,0
786,81,0
119,81,0
272,1,0
739,81,1
272,1,1
342,3,0
655,12,1
119,81,0
645,13,1
110,3,1
722,13,1
645,13,1
572,50,1
119,81,0
119,81,1
456,12,0
227,47,1
541,76,1
606,47,0
201,3,0
655,12,0
645,13,0
201,3,0
115,11,1
558,47,0
224,12,0
224,12,0
541,2,1
224,12,0
119,13,0
322,12,1
635,11,1
688,13,0
166,13,0
688,13,0
119,13,1
655,12,1
227,47,1
688,13,1
558,47,0
119,13,1
224,12,0
157,11,1
224,12,0
786,81,0
531,47,0
328,79,1
645,13,0
119,13,0
342,3,0
558,47,0
119,13,0
119,13,0
558,47,1
322,12,0
227,48,0
786,81,0
119,13,0
645,13,1
227,48,1
228,1,0
303,13,1
228,1,0
606,47,0
7,11,0
115,80,1
228,1,0
722,13,0
228,1,1
541,77,1
722,13,0
645,12,0
745,56,1
119,13,1
606,47,0
342,3,1
768,56,1
635,79,1
607,3,1
745,75,0
119,12,1
558,47,1
606,47,0
270,1,0
270,1,0
745,75,0
606,47,0
645,12,1
270,1,1
606,47,0
722,13,0
820,12,1
745,75,1
167,3,1
201,3,0
119,12,0
722,13,1
368,78,0
786,81,1
227,49,1
558,47,1
368,78,1
166,13,0
342,11,0
270,3,0
820,12,0
745,76,1
298,3,0
7,11,0
342,11,0
456,12,1
7,11,0
166,13,1
745,2,1
224,12,0
527,1,1
224,12,0
370,78,1
174,1,0
224,12,0
174,1,0
115,81,1
320,48,1
745,77,0
224,12,0
820,12,1
174,1,0
174,1,1
7,11,1
110,11,1
342,11,0
768,75,1
224,12,0
272,3,1
745,77,0
236,3,0
236,3,0
157,80,1
768,76,0
786,13,0
745,77,1
224,12,0
115,13,0
768,76,1
368,47,0
368,47,0
607,11,1
786,13,0
115,13,0
270,3,0
270,3,0
422,11,1
342,11,0
236,3,0
1,81,0
283,13,1
722,50,1
236,3,0
283,13,1
786,13,0
342,11,0
166,12,0
527,3,0
166,12,1
303,49,0
227,1,0
174,3,0
115,13,1
422,79,0
422,79,1
174,3,0
768,2,1
722,50,1
115,13,1
456,12,1
166,12,0
174,3,0
786,13,0
320,49,1
303,49,0
303,49,0
7,13,0
390,12,0
820,78,1
166,12,0
115,13,0
283,13,0
166,12,0
115,13,0
115,13,1
7,13,0
342,11,1
768,77,1
110,80,1
7,13,0
1,81,1
7,13,0
283,13,0
7,13,0
283,13,1
7,13,1
174,3,0
266,1,1
224,12,0
174,3,0
820,47,0
483,80,0
338,11,0
688,12,0
527,11,1
224,12,0
368,47,0
236,3,0
722,49,1
368,47,1
236,3,0
30,47,1
236,3,0
236,3,0
157,13,1
174,3,0
422,80,0
1,13,1
320,50,0
481,81,0
157,13,1
1,13,1
483,80,0
527,79,1
342,79,1
770,1,0
422,80,1
30,47,0
770,1,0
100,47,1
645,12,1
338,11,0
110,81,0
338,11,0
645,12,0
100,47,1
493,3,0
456,12,0
174,3,0
456,12,0
645,12,1
174,3,0
456,12,1
493,3,0
56,1,0
174,3,0
1,13,0
157,13,1
1,13,1
338,11,0
722,78,0
607,80,0
303,49,0
224,78,0
338,11,0
607,80,0
161,1,0
722,78,0
227,3,0
174,3,0
688,12,0
224,78,0
224,78,0
820,47,1
227,3,0
161,1,1
722,78,0
645,12,0
820,47,1
722,78,0
722,78,0
325,11,0
236,3,0
607,80,0
22,1,0
338,11,0
645,12,1
22,1,0
607,80,0
236,3,0
325,11,0
541,3,1
422,81,0
22,1,1
820,47,1
56,1,0
688,12,0
227,3,0
688,12,0
227,3,0
688,12,0
483,80,0
338,11,1
483,80,1
298,11,0
227,3,0
236,3,0
456,78,0
166,12,0
22,3,0
722,78,0
174,3,0
722,78,0
607,80,0
227,3,0
303,49,0
607,80,0
541,11,1
320,50,0
231,12,0
110,13,1
527,80,0
100,47,1
493,3,0
115,47,0
820,48,1
115,47,0
320,50,0
231,12,0
534,1,0
115,47,1
15,1,0
534,1,0
15,1,0
534,1,0
231,12,0
15,1,0
534,1,0
227,3,0
534,1,0
116,1,1
22,3,0
110,12,0
115,47,1
422,81,0
115,47,1
231,12,0
390,12,0
231,12,0
541,79,1
22,11,0
22,11,0
325,11,0
227,3,1
770,1,0
422,81,0
174,3,1
456,78,0
161,3,0
166,12,0
456,78,1
161,3,0
534,1,0
770,1,1
231,78,0
161,3,0
635,80,1
534,1,0
231,78,0
534,1,0
820,49,0
320,50,1
534,1,0
236,3,0
342,80,1
820,49,0
534,1,0
456,47,1
534,1,0
56,79,0
161,3,0
22,11,0
22,11,0
56,79,1
520,1,0
520,1,1
256,48,0
236,3,0
422,81,0
256,48,1
22,11,1
320,50,0
320,50,0
167,13,1
161,3,1
236,3,0
607,80,1
601,11,0
820,49,0
456,47,1
115,48,0
266,79,0
266,79,0
115,48,0
601,11,0
266,79,0
115,48,0
266,79,0
456,47,1
115,48,0
266,79,1
167,13,1
115,48,1
705,80,1
541,80,0
820,49,1
579,3,0
601,11,0
161,11,1
167,13,0
489,3,0
601,11,0
167,13,1
579,3,0
422,13,1
157,78,0
157,78,0
483,81,0
579,3,0
579,3,0
705,12,0
579,3,0
167,12,0
338,79,0
635,81,1
167,12,0
422,13,1
122,11,0
167,12,0
645,78,0
15,1,0
320,50,0
645,78,0
338,79,1
236,11,1
645,78,1
320,50,0
256,47,0
705,12,0
456,48,0
256,47,1
705,12,0
137,12,0
541,80,0
688,78,1
483,81,0
645,47,0
483,81,0
635,13,0
167,12,0
236,3,0
645,47,1
115,49,0
236,3,0
601,11,1
714,76,1
338,80,0
456,48,0
115,49,1
122,11,0
122,11,0
167,12,0
137,12,0
422,13,0
645,47,0
342,81,1
22,79,1
579,3,0
820,50,0
325,11,0
645,47,1
705,12,0
685,80,1
688,47,0
714,2,1
456,48,1
483,81,0
635,13,0
161,80,1
820,50,1
422,13,0
157,78,0
635,13,1
157,78,1
714,77,0
22,80,0
256,47,1
420,1,0
688,47,1
420,1,0
320,50,0
342,13,0
157,1,0
607,13,1
635,13,1
157,1,1
483,81,0
714,77,0
420,1,1
714,77,0
174,11,0
320,50,0
174,11,1
422,13,0
579,3,0
688,47,0
714,77,0
688,47,0
342,13,1
137,12,0
714,77,0
705,12,0
137,12,0
714,77,0
607,13,1
579,3,1
283,78,1
342,13,1
9,80,1
645,47,1
325,11,0
714,77,1
422,13,0
122,11,0
620,80,0
167,47,1
15,1,0
688,47,1
456,49,1
522,13,1
620,80,0
342,13,0
390,12,0
620,80,0
258,77,1
342,13,0
137,12,0
644,81,0
342,13,0
607,13,0
161,81,0
122,80,0
110,49,1
258,2,1
448,1,0
174,79,1
122,80,0
448,1,1
318,56,1
645,48,0
645,48,0
325,11,0
9,81,0
338,80,1
456,50,1
820,50,1
644,81,0
227,1,0
161,81,0
688,47,1
390,12,0
607,13,0
493,3,0
645,48,1
602,8,0
256,49,0
9,81,0
256,49,0
602,8,1
318,75,1
9,81,1
256,49,0
483,81,0
443,1,0
483,81,0
607,13,1
342,13,0
443,1,0
443,1,1
73,1,0
342,13,0
73,1,0
318,76,1
73,1,0
236,79,1
521,1,0
115,50,0
1,78,0
1,78,1
73,1,0
15,1,0
588,47,1
115,50,1
122,81,0
318,2,1
541,80,1
489,3,0
644,81,1
493,3,0
456,50,0
493,3,0
342,13,0
328,80,0
489,3,0
635,13,0
569,11,1
318,77,0
62,81,0
489,3,0
375,80,0
320,50,1
342,13,0
62,81,0
115,50,0
692,80,1
161,81,0
318,77,0
56,1,1
318,77,0
9,12,0
318,77,0
328,80,0
56,80,0
342,13,0
157,81,1
390,12,0
256,3,0
645,49,1
342,13,0
342,13,1
390,12,0
588,47,1
174,80,0
256,3,0
15,1,0
390,12,0
167,50,0
256,3,0
1,47,0
15,1,0
318,77,0
342,12,1
328,80,0
390,12,0
362,49,0
328,80,0
1,47,1
688,48,0
174,80,0
688,48,0
362,49,0
688,48,0
362,49,0
9,12,0
688,48,0
327,3,0
167,12,0
174,80,0
328,80,0
1,47,1
489,13,0
493,3,0
328,80,0
283,47,0
688,48,1
338,81,0
456,50,1
338,81,0
489,13,0
9,12,0
620,80,0
338,81,0
1,47,0
574,1,0
521,1,0
602,137,0
174,80,0
256,3,1
602,137,0
73,1,0
443,3,0
574,1,0
602,137,0
174,80,0
73,1,1
110,78,0
443,3,0
9,12,0
110,78,1
1,47,1
174,80,0
283,47,0
705,78,0
174,80,0
448,3,0
236,80,1
705,78,1
161,81,1
174,80,0
579,11,1
283,47,1
448,3,0
9,12,0
167,12,0
320,12,1
362,49,0
283,47,1
9,12,0
362,49,1
375,80,0
167,12,0
489,13,0
122,13,0
62,81,1
443,3,0
174,80,0
390,12,0
705,47,0
569,3,1
342,12,0
174,80,0
602,137,0
115,50,0
420,3,0
579,79,0
705,47,1
688,49,1
9,12,1
318,77,1
283,47,1
375,80,1
115,50,0
115,50,0
167,12,0
645,50,1
443,3,0
167,12,0
443,3,0
579,79,1
161,13,1
493,3,0
15,1,0
161,13,1
15,1,1
521,1,1
9,12,0
620,13,0
390,12,0
328,81,0
327,11,0
161,13,0
320,12,0
62,13,1
161,13,1
174,80,0
174,80,0
493,3,0
256,11,1
99,49,1
689,13,0
489,12,0
174,80,0
689,13,0
645,50,0
689,13,0
493,3,0
456,8,0
493,3,0
73,3,1
456,8,0
645,50,1
115,50,0
77,12,0
689,13,1
620,12,0
1,48,1
448,3,0
122,47,0
236,81,0
422,78,0
456,8,1
422,78,0
236,81,0
116,3,0
327,79,1
362,48,1
620,12,0
448,3,0
635,13,1
422,78,0
620,12,0
422,78,0
116,3,0
422,78,0
283,48,0
422,78,0
422,78,0
469,50,1
62,13,1
174,80,0
178,1,0
283,48,1
689,13,1
178,1,0
320,12,0
174,80,0
588,48,1
635,12,0
456,137,1
178,1,1
342,12,0
236,81,1
644,13,0
420,3,0
579,80,1
635,12,0
456,137,0
283,49,0
443,11,1
62,13,0
635,12,0
62,13,1
469,50,1
236,13,1
122,47,0
174,80,0
602,137,1
342,12,0
77,12,0
635,12,0
174,80,0
236,13,0
15,3,0
456,137,1
236,13,0
116,3,0
476,1,0
688,1,0
476,1,0
174,80,0
116,3,1
688,1,1
476,1,0
418,12,1
236,13,0
476,1,0
476,1,0
236,13,0
9,78,0
420,3,0
236,13,1
635,12,0
422,78,1
689,13,0
705,47,1
456,137,0
689,13,0
456,137,0
320,12,0
456,137,0
283,49,0
569,79,1
602,137,0
579,13,1
342,12,0
122,48,0
448,11,0
174,80,0
443,79,1
1,49,1
602,137,0
15,3,0
283,49,0
635,12,1
689,13,0
283,49,1
327,80,1
236,13,1
15,3,0
422,12,0
705,47,1
579,13,0
689,13,0
62,11,0
15,3,0
342,12,0
569,80,0
456,137,0
9,78,0
689,13,0
588,49,1
256,80,1
15,3,0
99,50,0
9,78,1
62,11,0
579,13,0
347,79,1
448,11,0
607,78,1
765,75,1
456,137,0
99,50,0
73,11,1
77,12,1
320,12,0
476,11,0
62,11,0
476,11,0
99,50,0
765,76,1
476,11,0
646,76,1
15,3,0
443,80,0
422,12,1
476,11,0
443,80,0
476,11,0
521,79,1
646,2,0
476,11,0
602,137,0
62,11,1
122,48,1
116,11,0
116,11,1
688,12,0
579,13,1
644,13,0
418,12,1
646,2,1
448,11,0
62,79,1
688,12,1
476,11,0
646,77,0
476,11,0
327,81,0
646,77,0
77,12,0
9,48,1
327,81,0
646,77,0
314,3,1
62,80,0
448,11,1
602,137,1
456,137,0
487,49,1
420,3,1
476,11,0
747,12,0
15,3,1
646,77,0
320,12,0
476,11,0
747,12,1
476,11,0
746,79,0
646,77,0
99,50,0
746,79,1
646,77,0
646,77,0
456,137,0
679,1,0
747,12,0
122,49,0
646,77,0
688,12,0
679,1,0
646,77,0
122,49,0
679,1,1
122,49,0
122,49,0
314,79,0
122,49,0
646,77,0
314,79,1
646,77,0
342,12,0
747,12,0
705,48,0
422,12,0
646,77,1
116,79,1
635,12,1
705,48,0
342,12,0
327,81,0
342,12,0
9,47,1
569,80,0
285,48,0
157,47,0
635,12,1
285,48,0
9,47,1
132,3,0
327,81,0
747,12,0
705,48,0
327,81,0
157,47,0
157,47,0
9,47,0
285,48,1
747,12,0
747,12,0
157,47,1
635,12,0
62,80,0
487,50,0
456,137,0
746,80,0
9,47,1
644,13,0
688,12,0
746,80,0
443,80,1
624,12,0
635,12,0
159,3,0
746,80,0
327,81,0
688,12,0
420,11,0
635,12,1
456,137,0
116,80,0
77,12,0
602,137,0
487,50,0
456,137,0
116,80,0
456,137,0
327,47,0
602,137,0
688,12,0
705,48,0
327,47,1
602,137,0
689,13,0
688,12,0
688,12,0
283,50,0
99,50,0
456,137,0
456,137,0
320,12,0
602,137,0
746,80,1
327,47,1
99,50,0
283,50,1
99,50,0
493,11,0
685,81,0
493,11,1
327,47,0
487,50,1
19,1,0
362,78,1
448,80,0
157,47,0
19,1,0
635,78,0
77,12,1
19,1,0
15,11,1
747,78,0
285,47,1
448,80,0
102,76,1
688,12,0
283,50,0
688,12,0
689,13,0
588,78,1
122,50,0
689,13,0
174,80,0
263,50,1
456,137,0
174,80,0
15,79,1
602,137,0
746,13,0
765,11,0
420,11,1
314,80,1
747,78,0
249,1,0
249,1,0
448,80,0
765,11,0
249,1,0
747,78,0
102,2,1
263,50,0
249,1,0
263,50,1
646,1,0
249,1,1
705,49,1
646,1,1
132,79,1
362,11,0
448,80,0
116,80,0
249,11,1
116,80,0
747,48,1
157,48,0
249,79,0
420,79,0
487,50,0
157,48,1
420,79,0
456,14,0
448,80,1
420,79,0
159,3,0
99,12,0
420,79,0
602,137,1
249,79,1
765,11,0
249,80,1
77,12,0
765,11,0
314,81,1
635,78,0
420,79,0
420,79,1
99,12,0
443,81,1
249,81,0
263,49,1
174,81,0
157,49,1
99,12,0
635,78,1
493,79,1
588,50,0
314,13,1
602,14,0
362,11,1
314,13,1
602,14,0
56,80,0
689,13,0
285,78,1
283,50,0
588,50,1
689,13,0
283,50,0
765,79,0
765,79,0
747,49,1
765,79,0
77,12,0
765,79,1
228,11,0
283,50,0
283,50,0
228,11,1
747,47,0
122,3,0
15,80,1
362,79,1
77,12,1
122,3,1
747,47,1
711,12,0
602,14,1
711,12,0
56,80,0
102,77,1
443,13,0
59,78,0
263,12,1
59,78,0
249,81,0
146,12,1
635,47,0
59,78,1
116,80,0
296,1,0
635,47,1
443,13,1
116,80,0
443,13,1
314,13,0
296,1,0
77,12,0
747,47,1
314,13,1
608,76,1
646,3,0
77,12,0
811,56,1
487,8,0
747,47,0
646,3,0
747,47,0
228,79,1
646,3,0
285,49,1
296,1,1
456,14,0
646,3,0
608,2,0
685,81,1
116,80,0
747,47,0
811,75,1
420,80,0
116,80,0
157,50,0
608,2,1
747,47,1
249,81,1
448,81,0
157,50,1
362,80,0
492,12,0
811,76,1
705,50,1
101,11,0
487,8,1
101,11,0
811,2,1
493,3,0
285,79,0
420,80,0
285,79,1
296,3,0
146,12,0
493,3,0
811,77,1
285,12,1
77,12,0
146,12,0
420,80,0
285,12,0
689,12,0
362,80,0
646,3,0
448,81,0
646,3,0
635,47,1
689,12,0
116,80,1
314,12,1
646,3,0
646,3,0
285,12,0
646,3,0
99,1,0
448,81,1
443,13,0
492,12,0
263,47,0
492,12,0
443,13,1
314,12,0
77,12,0
492,12,1
249,13,0
101,11,1
56,13,0
96,80,1
228,80,0
228,80,1
56,13,1
467,1,0
146,12,0
467,1,1
440,78,0
734,13,1
285,12,0
440,78,1
249,13,0
420,80,1
734,13,1
314,12,0
314,12,0
734,13,0
172,1,0
456,10,0
263,47,1
172,1,0
77,12,0
734,13,0
492,12,0
390,3,0
844,81,1
734,13,0
77,12,0
134,1,0
249,13,0
134,1,1
734,13,1
101,79,0
56,12,0
96,81,1
783,78,1
390,3,0
263,47,1
249,13,0
172,1,0
844,13,0
588,50,1
541,81,1
96,13,1
98,3,0
844,13,1
146,12,0
101,79,1
146,12,0
96,13,1
418,49,1
844,13,1
734,12,0
585,77,0
362,3,0
443,12,1
134,3,0
585,77,0
228,3,0
285,12,0
541,13,0
134,3,0
734,12,0
585,77,0
390,3,0
172,1,0
96,13,1
585,77,0
347,80,0
172,1,1
541,13,0
844,13,0
134,3,0
556,1,0
556,1,0
249,13,1
635,47,0
392,56,1
556,1,0
134,3,0
556,1,0
96,12,0
448,13,0
390,3,1
249,13,0
668,80,0
783,47,0
668,80,0
392,75,1
263,47,0
454,11,0
249,13,0
249,13,0
448,13,0
77,78,0
249,13,0
403,1,0
487,1,0
347,80,1
448,13,0
403,1,0
487,1,1
844,13,0
456,10,0
249,13,0
249,13,1
263,47,0
541,13,0
96,12,0
134,3,0
492,12,0
263,47,0
96,12,0
668,80,1
159,3,0
454,11,0
98,3,1
159,3,0
556,1,0
784,12,0
467,3,0
844,12,0
784,12,0
392,76,1
723,1,0
844,12,0
556,1,0
784,12,0
420,81,0
784,12,0
134,3,0
784,12,0
734,12,1
556,1,0
249,13,0
556,1,0
723,1,0
723,1,0
784,12,0
541,13,0
784,12,0
467,3,0
454,11,0
784,12,0
784,12,0
122,80,0
556,1,0
392,2,0
784,12,0
392,2,1
454,11,0
122,80,0
541,13,0
783,47,0
783,47,1
541,13,0
454,11,1
467,56,1
443,12,0
96,78,0
134,3,0
96,78,1
209,78,0
392,77,0
783,47,0
392,77,0
67,1,0
807,48,1
392,77,1
443,12,0
67,1,0
723,1,0
67,1,1
784,12,0
285,12,0
734,12,1
122,49,0
689,12,0
467,75,1
122,49,0
392,1,0
209,47,0
689,12,0
783,47,0
392,1,0
443,12,1
209,47,1
403,3,0
392,1,0
734,12,1
159,3,0
467,76,0
455,1,0
556,1,0
455,1,0
556,1,1
455,1,1
734,12,0
420,81,0
467,76,1
420,81,0
454,3,0
96,48,0
96,48,0
541,13,1
467,2,1
134,3,1
784,12,0
285,12,0
249,13,1
784,12,0
541,13,1
784,12,0
723,1,0
635,47,1
448,13,1
443,12,1
403,3,0
96,48,1
723,1,0
403,3,0
249,12,0
784,12,0
448,13,1
403,3,0
101,80,0
784,12,0
689,12,0
101,80,0
403,3,0
723,1,0
157,50,0
783,47,1
403,3,0
784,12,0
157,50,0
734,12,0
157,50,0
784,12,0
783,47,1
784,12,0
734,12,0
228,3,0
784,12,0
101,80,0
77,78,0
238,56,1
96,49,1
403,3,0
134,11,1
467,77,0
844,11,0
157,50,1
28,13,0
209,47,1
734,12,0
28,13,0
209,47,1
844,11,0
105,3,0
541,13,1
285,12,0
467,77,1
784,12,0
228,3,0
134,79,0
285,12,1
134,79,1
403,3,0
734,12,0
28,13,0
285,12,0
784,12,0
844,11,0
101,80,1
844,11,1
448,12,0
443,12,0
448,12,0
723,1,1
784,12,0
296,3,0
285,12,0
711,13,0
403,11,0
98,50,0
635,48,0
98,50,0
98,50,0
403,11,0
844,13,0
172,11,0
285,12,0
844,13,1
105,11,0
209,48,0
105,11,0
635,48,1
784,12,0
249,12,0
784,12,0
784,12,0
209,48,1
784,12,0
285,12,0
448,12,1
443,12,0
249,12,0
443,12,0
403,11,0
403,11,0
159,3,0
249,12,1
353,56,1
77,78,0
784,12,0
249,12,0
784,12,0
322,3,0
784,12,0
249,12,0
784,12,0
635,49,1
160,1,0
784,12,0
784,12,0
160,1,1
77,78,0
159,3,1
784,12,0
784,12,0
844,12,0
353,75,1
784,12,0
784,12,0
784,12,0
784,12,0
844,12,0
784,12,0
285,12,0
569,81,0
455,3,0
784,12,0
688,12,0
353,76,0
784,12,0
784,12,0
134,80,0
420,81,0
353,76,1
784,12,0
134,80,0
807,3,0
105,80,1
450,56,1
322,3,0
784,12,0
67,3,0
784,12,0
688,12,0
403,11,0
67,3,0
353,2,0
783,48,0
783,48,0
783,48,0
101,13,0
783,48,0
249,78,0
784,12,0
353,2,1
456,14,1
403,11,0
249,78,0
734,78,0
450,75,1
353,77,0
844,12,0
285,12,0
783,48,1
101,13,1
443,12,0
784,12,0
569,47,0
784,12,0
386,1,0
784,12,0
443,12,1
386,1,0
784,12,0
784,12,0
159,11,0
101,13,1
353,77,1
784,12,0
784,12,0
386,1,1
403,11,0
784,12,0
784,12,0
784,12,0
784,12,0
688,12,0
784,12,0
285,12,0
635,50,1
784,12,0
285,12,0
784,12,0
784,12,0
688,12,0
77,48,0
784,12,0
635,50,0
403,79,1
734,78,0
784,12,0
209,49,1
688,12,0
105,81,1
159,11,1
688,12,0
28,12,0
635,50,1
28,12,0
101,13,1
403,80,0
160,3,0
28,12,0
285,12,0
285,12,0
160,3,1
105,13,1
