2023-10-27 20:00:59,904 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-27 20:00:59,904 INFO    SenderThread:3010193 [file_pusher.py:finish():175] shutting down file pusher
2023-10-27 20:01:00,266 INFO    wandb-upload_1:3010193 [upload_job.py:push():131] Uploaded file /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/output.log
2023-10-27 20:01:00,314 INFO    wandb-upload_0:3010193 [upload_job.py:push():131] Uploaded file /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/conda-environment.yaml
2023-10-27 20:01:00,380 INFO    wandb-upload_4:3010193 [upload_job.py:push():131] Uploaded file /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/wandb-summary.json
2023-10-27 20:01:00,396 INFO    wandb-upload_3:3010193 [upload_job.py:push():131] Uploaded file /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/requirements.txt
2023-10-27 20:01:00,398 INFO    wandb-upload_2:3010193 [upload_job.py:push():131] Uploaded file /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/config.yaml
2023-10-27 20:01:00,598 INFO    Thread-11 (_thread_body):3010193 [sender.py:transition_state():613] send defer: 11
2023-10-27 20:01:00,598 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:01:00,598 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-27 20:01:00,599 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:01:00,599 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-27 20:01:00,599 INFO    SenderThread:3010193 [file_pusher.py:join():181] waiting for file pusher
2023-10-27 20:01:00,599 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 12
2023-10-27 20:01:00,599 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:01:00,599 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-27 20:01:00,599 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:01:00,599 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-27 20:01:00,599 INFO    SenderThread:3010193 [file_stream.py:finish():595] file stream finish called
2023-10-27 20:01:00,806 INFO    SenderThread:3010193 [file_stream.py:finish():599] file stream finish is done
2023-10-27 20:01:00,806 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 13
2023-10-27 20:01:00,807 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:01:00,807 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-27 20:01:00,807 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:01:00,807 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-27 20:01:00,807 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 14
2023-10-27 20:01:00,807 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:01:00,807 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-27 20:01:00,807 DEBUG   SenderThread:3010193 [sender.py:send():380] send: final
2023-10-27 20:01:00,807 DEBUG   SenderThread:3010193 [sender.py:send():380] send: footer
2023-10-27 20:01:00,807 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:01:00,807 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-27 20:01:00,808 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-27 20:01:00,808 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: server_info
2023-10-27 20:01:00,808 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: get_summary
2023-10-27 20:01:00,808 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: poll_exit
2023-10-27 20:01:00,809 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: server_info
2023-10-27 20:01:00,810 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-27 20:01:00,810 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-27 20:01:00,810 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: job_info
2023-10-27 20:01:00,963 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: job_info
2023-10-27 20:01:00,963 INFO    MainThread:3010193 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-27 20:01:00,963 INFO    MainThread:3010193 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-27 20:01:00,963 INFO    MainThread:3010193 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-27 20:01:00,963 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: shutdown
2023-10-27 20:01:00,964 INFO    HandlerThread:3010193 [handler.py:finish():866] shutting down handler
2023-10-27 20:01:01,810 INFO    WriterThread:3010193 [datastore.py:close():294] close: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/run-ygys1ypy.wandb
2023-10-27 20:01:01,963 INFO    SenderThread:3010193 [sender.py:finish():1534] shutting down sender
2023-10-27 20:01:01,963 INFO    SenderThread:3010193 [file_pusher.py:finish():175] shutting down file pusher
2023-10-27 20:01:01,963 INFO    SenderThread:3010193 [file_pusher.py:join():181] waiting for file pusher
